id,rede,nome,latitude,longitude,estado_cdn,academias_proximas_1km
1381,Smartfit,Dionísio Torres,-3.7456007,-38.4957256,Ceará,3
1382,Smartfit,Vicente Linhares,-3.7411752,-38.5041569,Ceará,3
1383,Smartfit,Jacarecanga,-3.7213152,-38.5453989,Ceará,0
1384,Smartfit,Barbosa de Freitas,-3.7369516,-38.497714,Ceará,7
1385,Smartfit,Santos Dumont,-3.7396991,-38.4894273,Ceará,7
1386,Smartfit,José Lourenço,-3.7324275,-38.5069822,Ceará,3
1387,Smartfit,Papicu,-3.7354422,-38.4816227,Ceará,2
1388,Smartfit,Meireles,-3.7315761,-38.491193,Ceará,5
1389,Smartfit,Iracema,-3.7245724,-38.5082561,Ceará,2
1390,Smartfit,Mucuripe,-3.7256268,-38.4848552,Ceará,1
1391,Smartfit,Nova Porto Velho,-8.7685681,-63.8749303,Rondônia,0
1392,Smartfit,Porto Velho Shopping,-8.7489722,-63.875505,Rondônia,0
1393,Smartfit,Flodoaldo Pontes Pinto,-8.7396678,-63.870329,Rondônia,0
1394,Smartfit,Pátio Belém,-1.4578474,-48.4946248,Pará,2
1395,Smartfit,Boulevard,-1.4461383,-48.4896874,Pará,3
1396,Smartfit,Bosque Mall Belém,-1.4336199,-48.456888,Pará,0
1397,Smartfit,Dr. Freitas,-1.416761,-48.4637654,Pará,1
1398,Smartfit,Shopping Castanheira,-1.4043038,-48.4304935,Pará,0
1399,Smartfit,Mario Covas,-1.3601091,-48.427878,Pará,1
1400,Smartfit,Maguari,-1.3315312,-48.449241,Pará,0
1401,Smartfit,Macapá,0.0311847,-51.0630388,Amapá,1
1402,Smartfit,Jardim Amazonas,-3.1066593,-60.0161394,Amazonas,2
1403,Smartfit,Grande Circular,-3.0621468,-59.9499069,Amazonas,0
1404,Smartfit,Shopping Cidade Leste,-3.0479839,-59.9442757,Amazonas,1
1405,Smartfit,Amazonas Shopping,-3.0941363,-60.0226946,Amazonas,2
1406,Smartfit,Assaí Manaus Grande Circular,-3.0409671,-59.9421556,Amazonas,1
1407,Smartfit,Flores,-3.0629597,-60.0018734,Amazonas,0
1408,Smartfit,Alvorada,-3.0737691,-60.0389764,Amazonas,0
1409,Smartfit,Ponta Negra,-3.0881878,-60.07064,Amazonas,0
1410,Smartfit,Parque Mosaico Manaus,-3.0657882,-60.064495,Amazonas,0
1411,Smartfit,Avenida Torquato Tapajós,-3.003363,-60.0001183,Amazonas,1
1412,Smartfit,Shopping Manaus Via Norte,-2.9997124,-59.9980142,Amazonas,1
1413,Smartfit,Isaura Parente,-9.9640161,-67.8255698,Acre,1
1414,Smartfit,Conjunto Mariana,-9.9612868,-67.8484173,Acre,0
1415,Smartfit,Ville Roy,2.8553847,-60.6449442,Roraima,1
1416,Smartfit,Av. Princesa Isabel,2.826928,-60.7098295,Roraima,0
1417,Smartfit,João Alencar,2.8458987,-60.7069815,Roraima,0
1418,Skyfit,ABAETETUBA (PA),-1.7245529,-48.8820664,Pará,0
1419,Skyfit,ALECRIM – NATAL (RN),-5.7952411,-35.2152907,Rio Grande do Norte,0
1420,Skyfit,ALPHAVILLE (SP),-23.5010593,-46.8544075,São Paulo,2
1421,Skyfit,ARAPONGAS (PR),-23.4105078,-51.431211,Paraná,0
1422,Skyfit,AVARÉ (SP),-23.0958971,-48.9367358,São Paulo,1
1423,Skyfit,AVENIDA NORTE – RECIFE (PE),-8.147669,-34.9119144,Pernambuco,1
1424,Skyfit,ALTO UMUARAMA (MG),-18.8935299,-48.2336698,Minas Gerais,0
1425,Skyfit,AMERICANA (SP),-22.7615468,-47.342205,São Paulo,1
1426,Skyfit,AMÉRICO BRASILIENSE (SP),-21.7270508,-48.1044747,São Paulo,1
1427,Skyfit,AMOREIRAS – CAMPINAS (SP),-22.9263834,-47.0809235,São Paulo,2
1428,Skyfit,AMANDA (SP),-22.9017188,-47.2400725,São Paulo,0
1429,Skyfit,AMPARO (SP),-22.7063664,-46.771541,São Paulo,1
1430,Skyfit,ANÁPOLIS (GO),-16.3071971,-48.9491377,Goiás,1
1431,Skyfit,ANÁPOLIS – JK NOVA CAPITAL (GO),-16.3503115,-48.9345116,Goiás,0
1432,Skyfit,ANDRADAS – BELO HORIZONTE (MG),-19.9143574,-43.9077491,Minas Gerais,2
1433,Skyfit,ANDRADE NEVES – CAMPINAS (SP),-22.8969845,-47.0729765,São Paulo,1
1434,Skyfit,APARECIDA DE GOIÂNIA (GO),-16.7595781,-49.3201516,Goiás,0
1435,Skyfit,AGENOR DE CARVALHO – PORTO VELHO – UNIDADE II (RO),-8.7616311,-63.8651691,Rondônia,0
1436,Skyfit,ALTO DA XV (PR),-25.4302511,-49.2412251,Paraná,0
1437,Skyfit,AMÉRICA SHOPPING (GO),-16.5372655,-50.5564648,Goiás,0
1438,Skyfit,ARAÇATUBA AMIGÃO (SP),-21.1952312,-50.4593903,São Paulo,0
1439,Skyfit,ARAÇATUBA (SP),-21.2163771,-50.4384408,São Paulo,1
1440,Skyfit,ARAÇOIABA DA SERRA (SP),-23.5041514,-47.6226811,São Paulo,0
1441,Skyfit,ARARAQUARA (SP),-21.7830489,-48.1844235,São Paulo,1
1442,Skyfit,AREIAS (PE),-8.0954584,-34.9290653,Pernambuco,0
1443,Skyfit,ARTUR NOGUEIRA (SP),-22.583262,-47.1540456,São Paulo,0
1444,Skyfit,ARTHUR THOMAS (PR),-23.3044008,-51.1924122,Paraná,0
1445,Skyfit,ARUJÁ (SP),-23.3995158,-46.3324294,São Paulo,0
1446,Skyfit,ASSIS (SP),-22.6527335,-50.3929559,São Paulo,0
1447,Skyfit,ATIBAIA MALL (SP),-23.1160723,-46.5768253,São Paulo,0
1448,Skyfit,AUGUSTO MONTENEGRO – BELÉM (PA),-1.351897,-48.4531125,Pará,1
1449,Skyfit,AURORA – PAULISTA (PE),-7.9421607,-34.8857946,Pernambuco,1
1450,Skyfit,AVIAÇÃO – PRAIA GRANDE (SP),-24.009909,-46.4390798,São Paulo,1
1451,Skyfit,A7 – PORTAL NACIONAL (TO),-11.7390044,-49.060434,Tocantins,0
1452,Skyfit,BACABAL (MA),-4.2219609,-44.7826075,Maranhão,0
1453,Skyfit,BALDAN – MATÃO (SP),-21.6175906,-48.3609914,São Paulo,0
1454,Skyfit,BARÃO DE GURGUÉIA – TERESINA (PI),-5.1064314,-42.8091824,Piauí,0
1455,Skyfit,BARÃO GERALDO – CAMPINAS (SP),-22.825007,-47.082402,São Paulo,1
1456,Skyfit,BARRA DO GARÇAS (MT),-15.8781184,-52.2989529,Mato Grosso,0
1457,Skyfit,BARRETOS (SP),-20.5659329,-48.5799228,São Paulo,0
1458,Skyfit,BOA VIAGEM – RECIFE (PE),-8.1303554,-34.9008366,Pernambuco,3
1459,Skyfit,BONGI – RECIFE (PE),-8.0669681,-34.9172749,Pernambuco,0
1460,Skyfit,BARRO – RECIFE (PE),-8.0928001,-34.9385516,Pernambuco,0
1461,Skyfit,BEBEDOURO (SP),-20.9460173,-48.4815762,São Paulo,0
1462,Skyfit,BELÉM (PA),-1.4691174,-48.4792041,Pará,0
1463,Skyfit,BENTO FERREIRA (ES),-20.3108496,-40.3051234,Espírito Santo,0
1464,Skyfit,BIRIGUI (SP),-21.3019652,-50.3418442,São Paulo,0
1465,Skyfit,BOA VISTA – JOINVILLE (SC),-26.2928293,-48.8146883,Santa Catarina,0
1466,Skyfit,BOITUVA (SP),-23.2832071,-47.660911,São Paulo,0
1467,Skyfit,BOM SUCESSO – CAMPINAS (SP),-22.9384239,-47.0239976,São Paulo,0
1468,Skyfit,BOTUCATU (SP),-22.889982,-48.455274,São Paulo,0
1469,Skyfit,BRAGANÇA PAULISTA (SP),-22.9475609,-46.5283928,São Paulo,1
1470,Skyfit,BRASÍLIA (DF),-15.9018421,-48.0658548,Distrito Federal,1
1471,Skyfit,BREVES (PA),-1.6864106,-50.4815981,Pará,0
1472,Skyfit,CABREÚVA (SP),-23.242339,-47.0609943,São Paulo,0
1473,Skyfit,CAÇAPAVA (SP),-23.0863582,-45.7091403,São Paulo,0
1474,Skyfit,CACOAL (RO),-11.4392983,-61.4521062,Rondônia,0
1475,Skyfit,CAJAMAR (SP),-23.4077901,-46.8504883,São Paulo,1
1476,Skyfit,CALHAU – SÃO LUÍS (MA),-2.4935819,-44.2870647,Maranhão,4
1477,Skyfit,CAMARAGIBE (PE),-8.0196604,-34.9774105,Pernambuco,1
1478,Skyfit,CAMBÉ (PR),-23.2776188,-51.2689087,Paraná,0
1479,Skyfit,CAMINHO DO MAR – SÃO BERNARDO DO CAMPO (SP),-23.6551549,-46.5716396,São Paulo,2
1480,Skyfit,CAMPINA GRANDE (PB),-7.2353859,-35.8705917,Paraíba,0
1481,Skyfit,CAMPINAS – OURO VERDE (SP),-22.9660187,-47.1366694,São Paulo,1
1482,Skyfit,CAMPINAS – TAQUARAL (SP),-22.8767825,-47.0478874,São Paulo,1
1483,Skyfit,CAMPINAS – VILA UNIÃO (SP),-22.9433665,-47.1184763,São Paulo,2
1484,Skyfit,CAMPO BELO – CAMPINAS (SP),-23.028366,-47.112267,São Paulo,0
1485,Skyfit,CAMPO GRANDE – AV. BANDEIRANTES (MS),-20.491458,-54.6458489,Mato Grosso do Sul,0
1486,Skyfit,CAMPO GRANDE – RIO DE JANEIRO (RJ),-22.8961089,-43.5467096,Rio de Janeiro,0
1487,Skyfit,CAMPO GRANDE – CAMPINAS (SP),-22.9453401,-47.1855576,São Paulo,1
1488,Skyfit,CAMPO GRANDE – VILA NASSER (MS),-20.4097751,-54.6358264,Mato Grosso do Sul,0
1489,Skyfit,CAMPO LIMPO PAULISTA (SP),-23.202643,-46.783905,São Paulo,1
1490,Skyfit,CAMPO VERDE (MT),-15.557951,-55.18016,Mato Grosso,0
1491,Skyfit,CAPANEMA (PA),-1.1981353,-47.1806146,Pará,0
1492,Skyfit,CARMINDO (MT),-15.6192623,-56.089027,Mato Grosso,0
1493,Skyfit,CANAÃ DOS CARAJÁS (PA),-6.5512071,-49.8429543,Pará,0
1494,Skyfit,CASTANHAL (PA),-1.2958994,-47.9302075,Pará,0
1495,Skyfit,CAMPO LIMPO – SÃO PAULO (SP),-23.6339414,-46.7706582,São Paulo,1
1496,Skyfit,CANDEIAS – JABOATÃO DOS GUARARAPES (PE),-8.1931807,-34.9258614,Pernambuco,2
1497,Skyfit,CANTO DO FORTE – PRAIA GRANDE (SP),-24.0055743,-46.4110724,São Paulo,4
1498,Skyfit,CAPIVARI (SP),-22.9996617,-47.5166778,São Paulo,0
1499,Skyfit,CARAPICUÍBA – ARISTON (SP),-23.5266559,-46.8498094,São Paulo,1
1500,Skyfit,CARUARU (PE),-8.288082,-36.0070619,Pernambuco,0
1501,Skyfit,CASA FORTE – RECIFE (PE),-8.033242,-34.9217223,Pernambuco,1
1502,Skyfit,CATANDUVA (SP),-21.1361901,-48.9689471,São Paulo,0
1503,Skyfit,CAXANGÁ (PE),-8.051942,-34.9173927,Pernambuco,0
1504,Skyfit,CEILÂNDIA – BRASÍLIA (DF),-15.7966305,-48.1181175,Distrito Federal,1
1505,Skyfit,CENTRO APARECIDA – GOIÂNIA (GO),-16.8227802,-49.2632834,Goiás,0
1506,Skyfit,CENTRO DIVINÓPOLIS (MG),-20.1454617,-44.8868576,Minas Gerais,1
1507,Skyfit,CISPER – SÃO PAULO (SP),-23.5025657,-46.4940811,São Paulo,1
1508,Skyfit,CITY TOWERS – BAURU (SP),-22.3396535,-49.0656041,São Paulo,1
1509,Skyfit,CONTORNO – BALSA (MA),-7.5425549,-46.047977,Maranhão,0
1510,Skyfit,CORDEIRÓPOLIS (SP),-22.4803472,-47.457156,São Paulo,0
1511,Skyfit,CRICIUMA (SC),-28.6795951,-49.3600011,Santa Catarina,1
1512,Skyfit,CRISTO – PRESIDENTE PRUDENTE (SP),-22.1187554,-51.4167485,São Paulo,0
1513,Skyfit,COSMÓPOLIS (SP),-22.6467119,-47.185701,São Paulo,2
1514,Skyfit,COPACABANA (RJ),-22.9711385,-43.1871219,Rio de Janeiro,9
1515,Skyfit,COSTA RIOS – POUSO ALEGRE (MG),-22.2459914,-45.9305238,Minas Gerais,0
1516,Skyfit,COTIA (SP),-23.6017726,-46.9052726,São Paulo,0
1517,Skyfit,COVABRA – LIMEIRA (SP),-22.5465053,-47.4223967,São Paulo,0
1518,Skyfit,CT ELDORADO – RIO PRETO (SP),-20.7896882,-49.4113385,São Paulo,0
1519,Skyfit,CT JOINVILLE (SC),-26.3145474,-48.8593997,Santa Catarina,0
1520,Skyfit,CT SALIM (SP),-23.5558647,-46.5773173,São Paulo,1
1521,Skyfit,CURITIBA 1 (PR),-25.4745597,-49.3381892,Paraná,1
1522,Skyfit,CPA – CUIABÁ (MT),-15.5593174,-56.0498906,Mato Grosso,1
1523,Skyfit,DAMHA – SÃO JOSÉ DO RIO PRETO (SP),-20.8019513,-49.3476534,São Paulo,0
1524,Skyfit,DIADEMA (SP),-23.6940329,-46.6173123,São Paulo,2
1525,Skyfit,DIC – CAMPINAS (SP),-22.9874906,-47.1104529,São Paulo,0
1526,Skyfit,DIVINÓPOLIS (MG),-20.1261489,-44.8831498,Minas Gerais,0
1527,Skyfit,DUQUE DE CAXIAS (RJ),-22.7830763,-43.3067634,Rio de Janeiro,2
1528,Skyfit,EGAS – SÃO CARLOS (SP),-22.0009041,-47.890064,São Paulo,0
1529,Skyfit,EMBU DAS ARTES (SP),-23.6593802,-46.8154899,São Paulo,2
1530,Skyfit,ENGENHEIRO ABDIAS – RECIFE (PE),-8.0621197,-34.9314831,Pernambuco,0
1531,Skyfit,ESCADA (PE),-8.3638155,-35.2291848,Pernambuco,0
1532,Skyfit,ESMERALDAS – MARÍLIA (SP),-22.2279624,-49.9174308,São Paulo,0
1533,Skyfit,ESPÍRITO SANTO DO PINHAL (SP),-22.1973829,-46.7639119,São Paulo,1
1534,Skyfit,ESTAÇÃO GRAMADO – EMBU DAS ARTES (SP),-23.6453577,-46.8417555,São Paulo,1
1535,Skyfit,ESTRADA DO MOINHO – CUIABÁ (MT),-15.6111012,-56.0526511,Mato Grosso,0
1536,Skyfit,ESTRADA DOS ROMEIROS – BARUERI (SP),-23.4928176,-46.880689,São Paulo,1
1537,Skyfit,ESTUDANTES – RONDONÓPOLIS (MT),-16.4779581,-54.5996145,Mato Grosso,0
1538,Skyfit,FLAMENGO – MARICÁ (RJ),-22.9163653,-42.8161845,Rio de Janeiro,1
1539,Skyfit,FORMOSA (GO),-15.5436962,-47.3392469,Goiás,1
1540,Skyfit,FRANCA (SP),-20.5726521,-47.3915461,São Paulo,0
1541,Skyfit,5 DE NOVEMBRO – ITAPETININGA (SP),-23.5943576,-48.0729113,São Paulo,0
1542,Skyfit,FRANCISCO JUNQUEIRA – RIBEIRÃO PRETO (SP),-21.1892777,-47.7972132,São Paulo,1
1543,Skyfit,FRANCISCO MORATO (SP),-23.2833484,-46.7376121,São Paulo,1
1544,Skyfit,FREGUESIA DO Ó (SP),-23.5047379,-46.6902701,São Paulo,0
1545,Skyfit,FRUTAL (MG),-20.029556,-48.9159539,Minas Gerais,0
1546,Skyfit,GENERAL MEIRA – FOZ DO IGUAÇU (PR),-25.5529257,-54.5792385,Paraná,0
1547,Skyfit,GUAPORÉ – RIBEIRÃO PRETO (SP),-21.2229734,-47.7873829,São Paulo,0
1548,Skyfit,GUARÁ (DF),-15.7916242,-47.9456178,Distrito Federal,0
1549,Skyfit,GUARUJÁ (SP),-23.990226,-46.2860748,São Paulo,0
1550,Skyfit,GUARULHOS (SP),-23.456421,-46.5321153,São Paulo,1
1551,Skyfit,GUAXUPÉ (MG),-21.3048595,-46.7056531,Minas Gerais,0
1552,Skyfit,GURUPI (TO),-11.7307749,-49.0657385,Tocantins,0
1553,Skyfit,GOIÂNIA – VILA NOVA (GO),-16.66175,-49.2388343,Goiás,0
1554,Skyfit,GOIÂNIA 2 (GO),-16.6332141,-49.2539392,Goiás,0
1555,Skyfit,GOIÂNIA 3 – AV T-63 (GO),-16.7139971,-49.2721427,Goiás,3
1556,Skyfit,GOIANIRA (GO),-16.5057633,-49.4244789,Goiás,0
1557,Skyfit,GRANJA VIANA – CARAPICUIBA (SP),-23.5780541,-46.8437045,São Paulo,2
1558,Skyfit,GRAJAÚ (MA),-5.8247029,-46.1594124,State of Maranhão,0
1559,Skyfit,GRUTA DE LOURDES – MACEIÓ (AL),-9.6263968,-35.7379597,Alagoas,0
1560,Skyfit,HOMEM DE MELO – BOA VISTA (RR),2.8118771,-60.7087621,Roraima,0
1561,Skyfit,HORTOLÂNDIA (SP),-22.8624062,-47.2194351,São Paulo,1
1562,Skyfit,HUGO CABRAL (PR),-23.3066914,-51.1643421,Paraná,2
1563,Skyfit,IBITINGA (SP),-21.75911,-48.8275428,São Paulo,1
1564,Skyfit,IBIUNA (SP),-23.6547528,-47.221549,São Paulo,0
1565,Skyfit,ICOARACI (PA),-1.298059,-48.483543,Pará,0
1566,Skyfit,IGARAPAVA (SP),-20.0440983,-47.7694422,São Paulo,0
1567,Skyfit,INDAIATUBA (SP),-23.1035836,-47.2335223,São Paulo,1
1568,Skyfit,INDEPENDÊNCIA – APARECIDA DE GOIÂNIA (GO),-16.815091,-49.2930128,Goiás,0
1569,Skyfit,INHUMAS (GO),-16.3527382,-49.5067891,Goiás,0
1570,Skyfit,INVERNADA – VALINHOS (SP),-22.9789642,-47.0136213,São Paulo,0
1571,Skyfit,IPATINGA (MG),-19.4799176,-42.5264427,Minas Gerais,0
1572,Skyfit,IPIRANGA (SP),-23.5759093,-46.6103206,São Paulo,0
1573,Skyfit,ITABORAÍ (RJ),-19.7507108,-40.3799016,Espírito Santo,0
1574,Skyfit,ITAIPAVA – PETRÓPOLIS (RJ),-22.3966638,-43.1230012,Rio de Janeiro,0
1575,Skyfit,ITAIM BIBI (SP),-23.5867314,-46.6772577,São Paulo,4
1576,Skyfit,ITAIM PAULISTA – SÃO PAULO (SP),-23.5007350900002,-46.3951411504378,,2
1577,Skyfit,ITAIPUAÇU – MARICÁ (RJ),-22.95959,-42.98387,Rio de Janeiro,0
1578,Skyfit,ITAQUÁ (SP),-23.4855532,-46.3705099,São Paulo,1
1579,Skyfit,ITAPECERICA DA SERRA (SP),-23.7071252,-46.8512782,São Paulo,1
1580,Skyfit,ITATIBA (SP),-23.005469,-46.8475667,São Paulo,1
1581,Skyfit,ITAPERI (CE),-3.8034321,-38.5530343,Ceará,0
1582,Skyfit,ITAPETININGA (SP),-23.5780312,-48.0273922,São Paulo,0
1583,Skyfit,ITAPIRA (SP),-22.4391378,-46.8277665,São Paulo,1
1584,Skyfit,ITÚ (SP),-23.2687304,-47.3039889,São Paulo,0
1585,Skyfit,ITÚ – SÃO VICENTE (SP),-23.2737241,-47.2811118,São Paulo,1
1586,Skyfit,ITUMBIARA (GO),-18.4165705,-49.2309797,Goiás,0
1587,Skyfit,ITURAMA (MG),-19.733992,-50.1928577,Minas Gerais,0
1588,Skyfit,PIEDADE – JABOATÃO DOS GUARARAPES (PE),-8.1900661,-34.9192644,Pernambuco,2
1589,Skyfit,JABOTICABAL (SP),-21.2567506,-48.3120181,São Paulo,0
1590,Skyfit,JAGUARIÚNA (SP),-22.6930737,-46.9909057,São Paulo,0
1591,Skyfit,JACAREÍ (SP),-23.2972737,-45.9593351,São Paulo,1
1592,Skyfit,JACU PÊSSEGO – SÃO PAULO (SP),-23.5397044,-46.4496596,São Paulo,2
1593,Skyfit,JALES (SP),-20.2613348,-50.5412589,São Paulo,0
1594,Skyfit,JATOBÁ (SP),-22.8198931,-47.2615121,São Paulo,2
1595,Skyfit,JAÚ (SP),-22.296976,-48.5539093,São Paulo,0
1596,Skyfit,JAMIL MIGUEL – ANÁPOLIS(GO),-16.3490505,-48.9664272,Goiás,0
1597,Skyfit,JARDIM AMÉRICA – DOURADOS (MS),-22.2244059,-54.8211106,Mato Grosso do Sul,0
1598,Skyfit,JARDIM ANGÉLICA – CARAPICUÍBA (SP),-23.5502058,-46.8539757,São Paulo,1
1599,Skyfit,JARDIM BOTÂNICO – BRASÍLIA (DF),-15.8734554,-47.8208363,Distrito Federal,0
1600,Skyfit,JARDIM PAULISTA II – INDAIATUBA (SP),-23.1223782,-47.2499758,São Paulo,0
1601,Skyfit,JARDIM SAIRA – SOROCABA (SP),-23.4776578,-47.4310298,São Paulo,0
1602,Skyfit,JARDIM SÃO PAULO – RIO CLARO (SP),-22.4011095,-47.5821659,São Paulo,1
1603,Skyfit,JARDIM SIMUS – SOROCABA (SP),-23.5034827,-47.497357,São Paulo,0
1604,Skyfit,JI-PARANÁ (RO),-10.8732995,-61.9508796,Rondônia,0
1605,Skyfit,JOHN BOYD – CAMPINAS (SP),-22.939932,-47.1517263,São Paulo,0
1606,Skyfit,JORGE BERETTA – SANTO ANDRÉ (SP),-23.6392123,-46.5059799,São Paulo,1
1607,Skyfit,JUAZEIRO (BA),-1.3362758,-48.3539219,Pará,0
1608,Skyfit,JUNDIAÍ – CICA (SP),-23.2031591,-46.8801044,São Paulo,0
1609,Skyfit,JUNDIAÍ – IMIGRANTES (SP),-23.186791,-46.8548163,São Paulo,1
1610,Skyfit,KM21 RAPOSO – COTIA (SP),-23.587648,-46.8186548,São Paulo,0
1611,Skyfit,KM18 – OSASCO (SP),-23.5275157,-46.7931595,São Paulo,2
1612,Skyfit,LAGOA DA PRATA (MG),-20.0196465,-45.5430365,Minas Gerais,0
1613,Skyfit,LAPA – SÃO PAULO (SP),-23.5184475,-46.7269986,São Paulo,1
1614,Skyfit,LAURO DE FREITAS (BA),-12.887602,-38.3116658,Bahia,1
1615,Skyfit,LEME (SP),-22.1884903,-47.3946708,São Paulo,1
1616,Skyfit,LENÇÓIS PAULISTA (SP),-22.6201859,-48.7916653,São Paulo,0
1617,Skyfit,LIMEIRA (SP),-22.5840176,-47.4105986,São Paulo,0
1618,Skyfit,LINS (SP),-21.6879697,-49.7526302,São Paulo,0
1619,Skyfit,LOUVEIRA (SP),-23.0845999,-46.9494879,São Paulo,0
1620,Skyfit,MACAPÁ – DUCA SERRA (AP),0.0363272,-51.1345956,Amapá,0
1621,Skyfit,MACAPÁ (AP),0.0677157,-51.056393,Amapá,0
1622,Skyfit,MAJOR LEVI – LIMEIRA (SP),-22.551281,-47.3778579,São Paulo,0
1623,Skyfit,MANSÕES – CAMPINAS (SP),-22.850502,-47.042915,São Paulo,2
1624,Skyfit,MARACANAÚ (CE),-3.8800226,-38.6218462,Ceará,1
1625,Skyfit,MARECHAL – SÃO BERNARDO DO CAMPO (SP),-23.7226184,-46.5478608,São Paulo,1
1626,Skyfit,MARÍLIA (SP),-22.215652,-49.9481731,São Paulo,1
1627,Skyfit,MARINGÁ (PR),-23.4174928,-51.8977137,Paraná,0
1628,Skyfit,MARITUBA (PA),-1.366114,-48.330506,Pará,0
1629,Skyfit,MATÃO – SUMARÉ (SP),-22.8134033,-47.1720688,São Paulo,0
1630,Skyfit,M’BOI MIRIM (SP),-23.7004821,-46.7816731,São Paulo,0
1631,Skyfit,METRÔ CAPÃO – CAPÃO REDONDO (SP),-23.6637454,-46.7696796,São Paulo,2
1632,Skyfit,METRÔ CARRÃO (SP),-23.5368998,-46.5648781,São Paulo,1
1633,Skyfit,MINEIROS (GO),-17.5501952,-52.5492022,Goiás,0
1634,Skyfit,MOCOCA (SP),-21.4650114,-47.0142489,São Paulo,0
1635,Skyfit,MOGI DAS CRUZES (SP),-23.5287745,-46.1975335,São Paulo,2
1636,Skyfit,MOGI GUAÇU MALL (SP),-22.380063,-46.9463897,São Paulo,1
1637,Skyfit,MOGI GUAÇU (SP),-22.3475735,-46.9492431,São Paulo,1
1638,Skyfit,MOGI MIRIM (SP),-22.4348489,-46.9579491,São Paulo,1
1639,Skyfit,MOINHO DOS VENTOS (GO),-16.7317737,-49.3411287,Goiás,0
1640,Skyfit,MONTE CARMELO (MG),-18.7400091,-47.503138,Minas Gerais,0
1641,Skyfit,MONTE MOR (SP),-22.9292374,-47.2614672,São Paulo,1
1642,Skyfit,MOOCA (SP),-23.5686073,-46.5842805,São Paulo,1
1643,Skyfit,NOVA ARARAS (SP),-22.3577709,-47.3771531,São Paulo,0
1644,Skyfit,NOVA ERA (GO),-16.7538257,-49.2851503,Goiás,1
1645,Skyfit,NOVA EUROPA (SP),-22.9456905,-47.0568195,São Paulo,1
1646,Skyfit,NOVA LIMA – CAMPO GRANDE (MS),-20.3930002,-54.5567533,Mato Grosso do Sul,0
1647,Skyfit,NOVA ODESSA (SP),-22.7915668,-47.2943153,São Paulo,1
1648,Skyfit,OLARIA – PORTO VELHO (RO),-8.7573658,-63.9041152,Rondônia,0
1649,Skyfit,OLINDA (PE),-7.9889695,-34.8389906,Pernambuco,3
1650,Skyfit,ÔNIX – OSASCO (SP),-23.5092364,-46.7645175,São Paulo,1
1651,Skyfit,OURINHOS (SP),-22.969762,-49.8855239,São Paulo,0
1652,Skyfit,PADRE ANCHIETA – CAMPINAS (SP),-22.8652664,-47.1432417,São Paulo,1
1653,Skyfit,PALMAS (TO),-10.180844,-48.327772,Tocantins,0
1654,Skyfit,PALMAS SUL (TO),-10.221249,-48.333878,Tocantins,1
1655,Skyfit,PARAÍSO DO TOCANTINS (TO),-10.1902839,-48.8897968,Tocantins,0
1656,Skyfit,PARAGOMINAS (PA),-2.9924629,-47.3608848,Pará,0
1657,Skyfit,PARNAÍBA (PI),-2.9070848,-41.7529478,Piauí,2
1658,Skyfit,PARQUE BRASÍLIA – ANÁPOLIS (GO),-16.3263207,-48.9173788,Goiás,0
1659,Skyfit,PARQUE SÃO VICENTE – MAUÁ (SP),-23.6715215,-46.4700019,São Paulo,0
1660,Skyfit,PASSOS (MG),-20.7164487,-46.6172607,Minas Gerais,0
1661,Skyfit,PAULÍNIA (SP),-22.7713946,-47.1581575,São Paulo,0
1662,Skyfit,PAULISTA (PE),-7.8912237,-34.8369849,Pernambuco,0
1663,Skyfit,PAULO AFONSO (BA),-9.3990641,-38.2288225,Bahia,0
1664,Skyfit,PAUZANES (GO),-17.7674212,-50.925215,Goiás,0
1665,Skyfit,PEDERNEIRAS (SP),-22.3551559,-48.7728239,São Paulo,0
1666,Skyfit,PEDREIRA – BELÉM (PA),-1.4236072,-48.4688467,Pará,1
1667,Skyfit,PENÁPOLIS (SP),-21.4202989,-50.0753173,São Paulo,0
1668,Skyfit,PIMENTAS (SP),-23.444025,-46.4078983,São Paulo,1
1669,Skyfit,PRAZERES – JABOATÃO DOS GUARARAPES (PE),-8.1628541,-34.9234351,Pernambuco,1
1670,Skyfit,FRAGATA – PELOTAS (RS),-31.7647646,-52.3525211,Rio Grande do Sul,0
1671,Skyfit,PENHA DE FRANÇA – SÃO PAULO (SP),-23.5215409,-46.5167611,São Paulo,0
1672,Skyfit,PÉROLA DE CAETÉ – BRAGANÇA (PA),-1.0482033,-46.764029,Pará,0
1673,Skyfit,PETROLINA (PE),-9.3994615,-40.5024661,State of Pernambuco,1
1674,Skyfit,PINDAMONHANGABA (SP),-22.9399477,-45.4697756,São Paulo,1
1675,Skyfit,PIRACICABA – CASTELINHO (SP),-22.7327586,-47.6702937,São Paulo,0
1676,Skyfit,PIRACICABA – PIRACICAMIRIM (SP),-22.7413217,-47.6266282,São Paulo,0
1677,Skyfit,PIRAPORINHA – DIADEMA (SP),-23.6899503,-46.575086,São Paulo,0
1678,Skyfit,PIRASSUNUNGA (SP),-21.9974521,-47.4305772,São Paulo,1
1679,Skyfit,PITUBA (BA),-13.0042681,-38.4562628,Bahia,2
1680,Skyfit,PLANALTINA – BRASÍLIA (DF),-15.7087442,-47.9143041,Distrito Federal,3
1681,Skyfit,PRAÇA DA SÉ (SP),-23.5510355,-46.6346622,São Paulo,3
